Employee ID,Employee Type,Department,Workplace Factor,Stress Level,Burnout Frequency,Job Satisfaction,Access to EAPs,Mental Health Absences,Turnover Intention
HCP-04749,Pediatric Nurse,Pediatrics,Heavy Workload,7,Often,2,No,15,Yes
HCP-04750,Healthcare Administrator,Administration,Job Insecurity,7,Occasionally,4,Yes,5,No
HCP-04751,Critical Care Nurse,ICU,Heavy Workload,8,Often,2,No,13,No
HCP-04752,Physician (General),General Practice,Heavy Workload,7,Never,3,Yes,5,No
HCP-04753,Nursing Assistant,Assisted Living,Heavy Workload,8,Never,2,No,9,Yes
HCP-04754,Physician (Specialist),Specialty Care,Heavy Workload,8,Often,1,Yes,9,Yes
HCP-04755,Radiology Technician,Radiology,Safety Concerns,8,Often,2,No,10,Yes
HCP-04756,Radiology Technician,Radiology,Safety Concerns,9,Often,2,Yes,9,Yes
HCP-04757,Registered Nurse,General Medicine,Heavy Workload,8,Occasionally,1,No,7,Yes
HCP-04758,Healthcare Administrator,Administration,Job Insecurity,6,Occasionally,1,Yes,3,Yes
HCP-04759,Physician (General),General Practice,Heavy Workload,9,Often,1,Yes,7,Yes
HCP-04760,Laboratory Technician,Laboratory,Poor Work Environment,6,Occasionally,4,Yes,4,No
HCP-04761,Physician (Specialist),Specialty Care,Heavy Workload,8,Often,1,No,9,Yes
HCP-04762,Laboratory Technician,Laboratory,Safety Concerns,9,Often,1,Yes,11,Yes
HCP-04763,Healthcare Administrator,Administration,Job Insecurity,5,Occasionally,3,Yes,5,No
HCP-04764,Registered Nurse,General Medicine,Career Stagnation,4,Never,3,Yes,4,Yes
HCP-04765,Physician (Specialist),Specialty Care,Heavy Workload,9,Occasionally,2,No,11,Yes
HCP-04766,Laboratory Technician,Laboratory,Safety Concerns,8,Occasionally,3,Yes,5,Yes
HCP-04767,Radiology Technician,Radiology,Poor Work Environment,7,Occasionally,1,Yes,7,Yes
HCP-04768,Registered Nurse,General Medicine,Poor Work Environment,8,Occasionally,2,No,10,Yes
HCP-04769,Nursing Assistant,Assisted Living,Poor Work Environment,6,Often,1,No,10,Yes
HCP-04770,Critical Care Nurse,ICU,Heavy Workload,7,Occasionally,4,Yes,4,No
HCP-04771,Registered Nurse,General Medicine,Poor Work Environment,8,Often,1,Yes,3,Yes
HCP-04772,Physician (General),General Practice,Heavy Workload,9,Often,1,Yes,9,Yes
HCP-04773,Registered Nurse,General Medicine,Heavy Workload,8,Never,2,Yes,8,Yes
HCP-04774,Healthcare Administrator,Administration,Career Stagnation,5,Often,1,Yes,4,Yes
HCP-04775,Critical Care Nurse,ICU,Poor Work Environment,8,Often,1,Yes,8,Yes
HCP-04776,Healthcare Administrator,Administration,Career Stagnation,5,Occasionally,3,No,9,No
HCP-04777,Registered Nurse,General Medicine,Heavy Workload,8,Occasionally,2,Yes,7,No
HCP-04778,Critical Care Nurse,ICU,Work-Life Imbalance,7,Occasionally,2,No,8,Yes
HCP-04779,Registered Nurse,General Medicine,Heavy Workload,8,Occasionally,2,Yes,8,Yes
HCP-04780,Registered Nurse,General Medicine,Poor Work Environment,8,Often,2,Yes,5,Yes
HCP-04781,Registered Nurse,General Medicine,Heavy Workload,9,Never,3,Yes,8,No
HCP-04782,Registered Nurse,General Medicine,Heavy Workload,9,Often,2,No,10,No
HCP-04783,Medical Assistant,Outpatient Services,Heavy Workload,9,Occasionally,2,Yes,12,Yes
HCP-04784,Critical Care Nurse,ICU,Safety Concerns,8,Never,2,Yes,7,Yes
HCP-04785,Physician (General),General Practice,Work-Life Imbalance,8,Often,1,Yes,8,Yes
HCP-04786,Pediatric Nurse,Pediatrics,Emotional Demands,7,Occasionally,2,Yes,8,Yes
HCP-04787,Radiology Technician,Radiology,Safety Concerns,9,Often,1,Yes,7,No
HCP-04788,Radiology Technician,Radiology,Safety Concerns,8,Never,4,No,14,Yes
HCP-04789,Physician (Specialist),Specialty Care,Heavy Workload,7,Often,1,No,14,Yes
HCP-04790,Critical Care Nurse,ICU,Heavy Workload,9,Often,1,Yes,8,No
HCP-04791,Registered Nurse,General Medicine,Heavy Workload,8,Occasionally,1,No,8,Yes
HCP-04792,Laboratory Technician,Laboratory,Poor Work Environment,7,Occasionally,2,Yes,10,Yes
HCP-04793,Registered Nurse,General Medicine,Heavy Workload,9,Often,2,No,13,Yes
HCP-04794,Critical Care Nurse,ICU,Heavy Workload,9,Never,2,Yes,9,Yes
HCP-04795,Critical Care Nurse,ICU,Heavy Workload,8,Often,2,No,14,Yes
HCP-04796,Critical Care Nurse,ICU,Heavy Workload,9,Often,1,No,14,Yes
HCP-04797,Registered Nurse,General Medicine,Career Stagnation,4,Occasionally,4,No,4,Yes
HCP-04798,Healthcare Administrator,Administration,Poor Work Environment,6,Occasionally,4,Yes,6,No
HCP-04799,Registered Nurse,General Medicine,Heavy Workload,8,Often,2,Yes,9,Yes
HCP-04800,Medical Assistant,Outpatient Services,Career Stagnation,5,Never,4,No,7,No
HCP-04801,Registered Nurse,General Medicine,Poor Work Environment,8,Often,2,No,5,Yes
HCP-04802,Registered Nurse,General Medicine,Heavy Workload,9,Never,4,Yes,7,Yes
HCP-04803,Radiology Technician,Radiology,Safety Concerns,9,Often,2,Yes,6,Yes
HCP-04804,Registered Nurse,General Medicine,Poor Work Environment,6,Occasionally,4,Yes,6,Yes
HCP-04805,Healthcare Administrator,Administration,Poor Work Environment,6,Occasionally,3,Yes,3,Yes
HCP-04806,Physician (Specialist),Specialty Care,Heavy Workload,8,Often,2,No,10,Yes
HCP-04807,Registered Nurse,General Medicine,Poor Work Environment,6,Occasionally,3,No,13,Yes
HCP-04808,Laboratory Technician,Laboratory,Poor Work Environment,8,Never,2,Yes,10,Yes
HCP-04809,Registered Nurse,General Medicine,Unclear Job Expectations,5,Occasionally,3,No,1,Yes
HCP-04810,Radiology Technician,Radiology,Poor Work Environment,8,Often,2,Yes,5,No
HCP-04811,Registered Nurse,General Medicine,Heavy Workload,8,Occasionally,1,Yes,6,No
HCP-04812,Radiology Technician,Radiology,Career Stagnation,4,Often,3,Yes,1,No
HCP-04813,Registered Nurse,General Medicine,Heavy Workload,8,Often,1,No,5,Yes
HCP-04814,Physician (Specialist),Specialty Care,Heavy Workload,8,Occasionally,2,No,9,Yes
HCP-04815,Healthcare Administrator,Administration,Job Insecurity,6,Occasionally,4,Yes,7,No
HCP-04816,Laboratory Technician,Laboratory,Poor Work Environment,7,Occasionally,4,Yes,8,Yes
HCP-04817,Radiology Technician,Radiology,Poor Work Environment,7,Often,2,Yes,6,Yes
HCP-04818,Healthcare Administrator,Administration,Career Stagnation,4,Often,1,Yes,3,Yes
HCP-04819,Radiology Technician,Radiology,Safety Concerns,7,Occasionally,2,Yes,7,Yes
HCP-04820,Registered Nurse,General Medicine,Heavy Workload,8,Often,1,Yes,7,Yes
HCP-04821,Critical Care Nurse,ICU,Heavy Workload,8,Often,1,No,12,Yes
HCP-04822,Critical Care Nurse,ICU,Poor Work Environment,6,Occasionally,1,Yes,6,No
HCP-04823,Pediatric Nurse,Pediatrics,Emotional Demands,6,Often,2,Yes,5,Yes
HCP-04824,Pediatric Nurse,Pediatrics,Heavy Workload,8,Often,1,Yes,4,Yes
HCP-04825,Physician (Specialist),Specialty Care,Poor Work Environment,7,Occasionally,3,Yes,9,No
HCP-04826,Registered Nurse,General Medicine,Poor Work Environment,6,Occasionally,2,Yes,4,Yes
HCP-04827,Nursing Assistant,Assisted Living,Heavy Workload,8,Occasionally,2,Yes,8,Yes
HCP-04828,Registered Nurse,General Medicine,Heavy Workload,9,Occasionally,1,Yes,5,No
HCP-04829,Critical Care Nurse,ICU,Poor Work Environment,7,Often,3,No,8,No
HCP-04830,Physician (Specialist),Specialty Care,Heavy Workload,9,Often,2,Yes,9,Yes
HCP-04831,Healthcare Administrator,Administration,Career Stagnation,4,Occasionally,1,Yes,4,Yes
HCP-04832,Nursing Assistant,Assisted Living,Poor Work Environment,7,Occasionally,3,No,18,No
HCP-04833,Medical Assistant,Outpatient Services,Poor Work Environment,8,Often,2,Yes,6,Yes
HCP-04834,Registered Nurse,General Medicine,Unclear Job Expectations,5,Often,3,Yes,6,No
HCP-04835,Physician (Specialist),Specialty Care,Poor Work Environment,8,Occasionally,2,Yes,9,Yes
HCP-04836,Registered Nurse,General Medicine,Heavy Workload,8,Occasionally,1,Yes,6,Yes
HCP-04837,Pediatric Nurse,Pediatrics,Unclear Job Expectations,5,Occasionally,3,Yes,6,No
HCP-04838,Physician (General),General Practice,Heavy Workload,9,Occasionally,3,Yes,8,Yes
HCP-04839,Registered Nurse,General Medicine,Poor Work Environment,6,Never,3,No,10,Yes
HCP-04840,Critical Care Nurse,ICU,Poor Work Environment,7,Often,3,No,14,Yes
HCP-04841,Laboratory Technician,Laboratory,Career Stagnation,4,Often,1,Yes,4,Yes
HCP-04842,Laboratory Technician,Laboratory,Unclear Job Expectations,4,Occasionally,2,Yes,3,Yes
HCP-04843,Pediatric Nurse,Pediatrics,Heavy Workload,8,Often,2,Yes,10,Yes
HCP-04844,Registered Nurse,General Medicine,Poor Work Environment,7,Often,2,Yes,9,No
HCP-04845,Registered Nurse,General Medicine,Heavy Workload,9,Often,1,Yes,7,Yes
HCP-04846,Pediatric Nurse,Pediatrics,Heavy Workload,9,Never,2,Yes,8,Yes
HCP-04847,Laboratory Technician,Laboratory,Career Stagnation,4,Never,4,Yes,5,No
HCP-04848,Registered Nurse,General Medicine,Heavy Workload,9,Never,1,Yes,8,Yes
HCP-04849,Healthcare Administrator,Administration,Poor Work Environment,7,Never,1,Yes,5,Yes
HCP-04850,Registered Nurse,General Medicine,Heavy Workload,8,Occasionally,1,Yes,9,Yes
HCP-04851,Laboratory Technician,Laboratory,Poor Work Environment,8,Occasionally,4,Yes,9,Yes
HCP-04852,Pediatric Nurse,Pediatrics,Work-Life Imbalance,9,Occasionally,4,Yes,8,Yes
HCP-04853,Healthcare Administrator,Administration,Career Stagnation,5,Never,4,Yes,5,Yes
HCP-04854,Critical Care Nurse,ICU,Heavy Workload,7,Occasionally,3,Yes,5,Yes
HCP-04855,Medical Assistant,Outpatient Services,Work-Life Imbalance,8,Occasionally,2,Yes,5,Yes
HCP-04856,Registered Nurse,General Medicine,Heavy Workload,9,Often,1,Yes,8,No
HCP-04857,Registered Nurse,General Medicine,Heavy Workload,8,Never,4,Yes,8,Yes
HCP-04858,Laboratory Technician,Laboratory,Poor Work Environment,7,Often,1,Yes,4,No
HCP-04859,Radiology Technician,Radiology,Safety Concerns,8,Often,2,No,8,Yes
HCP-04860,Radiology Technician,Radiology,Safety Concerns,9,Often,2,Yes,9,Yes
HCP-04861,Medical Assistant,Outpatient Services,Work-Life Imbalance,7,Often,1,Yes,9,Yes
HCP-04862,Healthcare Administrator,Administration,Poor Work Environment,7,Often,2,Yes,6,Yes
HCP-04863,Registered Nurse,General Medicine,Career Stagnation,4,Never,4,Yes,1,No
HCP-04864,Critical Care Nurse,ICU,Poor Work Environment,7,Often,2,Yes,6,No
HCP-04865,Critical Care Nurse,ICU,Heavy Workload,9,Often,1,No,9,Yes
HCP-04866,Medical Assistant,Outpatient Services,Poor Work Environment,6,Often,1,No,9,Yes
HCP-04867,Pediatric Nurse,Pediatrics,Heavy Workload,9,Occasionally,2,Yes,8,Yes
HCP-04868,Registered Nurse,General Medicine,Heavy Workload,8,Often,3,Yes,2,Yes
HCP-04869,Medical Assistant,Outpatient Services,Career Stagnation,4,Occasionally,2,Yes,11,Yes
HCP-04870,Healthcare Administrator,Administration,Career Stagnation,4,Occasionally,4,Yes,4,No
HCP-04871,Pediatric Nurse,Pediatrics,Heavy Workload,7,Often,2,No,9,Yes
HCP-04872,Registered Nurse,General Medicine,Heavy Workload,8,Never,4,Yes,4,Yes
HCP-04873,Registered Nurse,General Medicine,Heavy Workload,8,Occasionally,1,Yes,5,Yes
HCP-04874,Registered Nurse,General Medicine,Heavy Workload,9,Often,1,Yes,8,No
HCP-04875,Critical Care Nurse,ICU,Heavy Workload,9,Occasionally,1,Yes,9,Yes
HCP-04876,Medical Assistant,Outpatient Services,Poor Work Environment,7,Never,3,No,11,No
HCP-04877,Medical Assistant,Outpatient Services,Poor Work Environment,6,Never,5,No,8,No
HCP-04878,Nursing Assistant,Assisted Living,Heavy Workload,9,Occasionally,1,No,7,Yes
HCP-04879,Pediatric Nurse,Pediatrics,Emotional Demands,7,Occasionally,3,Yes,1,No
HCP-04880,Healthcare Administrator,Administration,Poor Work Environment,6,Never,1,Yes,5,Yes
HCP-04881,Registered Nurse,General Medicine,Heavy Workload,9,Often,2,No,9,Yes
HCP-04882,Physician (General),General Practice,Work-Life Imbalance,7,Often,1,No,5,Yes
HCP-04883,Healthcare Administrator,Administration,Career Stagnation,5,Occasionally,2,Yes,6,Yes
HCP-04884,Registered Nurse,General Medicine,Career Stagnation,4,Never,3,No,1,Yes
HCP-04885,Registered Nurse,General Medicine,Heavy Workload,8,Often,2,Yes,9,No
HCP-04886,Radiology Technician,Radiology,Poor Work Environment,8,Often,1,Yes,5,Yes
HCP-04887,Critical Care Nurse,ICU,Safety Concerns,8,Often,1,Yes,8,Yes
HCP-04888,Nursing Assistant,Assisted Living,Poor Work Environment,6,Often,1,Yes,7,Yes
HCP-04889,Registered Nurse,General Medicine,Heavy Workload,9,Often,3,No,9,Yes
HCP-04890,Nursing Assistant,Assisted Living,Heavy Workload,9,Often,2,Yes,12,Yes
HCP-04891,Critical Care Nurse,ICU,Poor Work Environment,7,Never,4,No,14,No
HCP-04892,Registered Nurse,General Medicine,Heavy Workload,8,Never,3,Yes,8,Yes
HCP-04893,Medical Assistant,Outpatient Services,Work-Life Imbalance,7,Occasionally,1,Yes,8,No
HCP-04894,Registered Nurse,General Medicine,Poor Work Environment,8,Never,3,No,13,Yes
HCP-04895,Pediatric Nurse,Pediatrics,Emotional Demands,6,Never,2,Yes,7,Yes
HCP-04896,Registered Nurse,General Medicine,Heavy Workload,7,Often,2,No,10,Yes
HCP-04897,Registered Nurse,General Medicine,Poor Work Environment,7,Occasionally,3,Yes,5,Yes
HCP-04898,Critical Care Nurse,ICU,Heavy Workload,7,Occasionally,3,Yes,3,Yes
HCP-04899,Registered Nurse,General Medicine,Work-Life Imbalance,7,Often,1,Yes,4,Yes
HCP-04900,Radiology Technician,Radiology,Safety Concerns,8,Occasionally,1,No,17,No
HCP-04901,Registered Nurse,General Medicine,Heavy Workload,7,Occasionally,3,Yes,7,No
HCP-04902,Physician (Specialist),Specialty Care,Poor Work Environment,6,Never,4,Yes,5,Yes
HCP-04903,Registered Nurse,General Medicine,Heavy Workload,7,Never,1,No,12,Yes
HCP-04904,Critical Care Nurse,ICU,Heavy Workload,8,Never,1,Yes,6,Yes
HCP-04905,Radiology Technician,Radiology,Heavy Workload,9,Never,4,No,12,Yes
HCP-04906,Registered Nurse,General Medicine,Heavy Workload,9,Often,2,Yes,9,No
HCP-04907,Laboratory Technician,Laboratory,Career Stagnation,4,Never,5,Yes,4,No
HCP-04908,Registered Nurse,General Medicine,Heavy Workload,8,Often,1,Yes,7,Yes
HCP-04909,Nursing Assistant,Assisted Living,Heavy Workload,7,Often,2,Yes,5,Yes
HCP-04910,Physician (Specialist),Specialty Care,Poor Work Environment,6,Often,1,Yes,4,Yes
HCP-04911,Radiology Technician,Radiology,Safety Concerns,7,Occasionally,3,Yes,5,Yes
HCP-04912,Medical Assistant,Outpatient Services,Career Stagnation,5,Never,2,Yes,4,Yes
HCP-04913,Physician (Specialist),Specialty Care,Poor Work Environment,8,Often,1,Yes,4,Yes
HCP-04914,Registered Nurse,General Medicine,Poor Work Environment,7,Occasionally,1,Yes,4,Yes
HCP-04915,Registered Nurse,General Medicine,Heavy Workload,8,Never,3,Yes,8,Yes
HCP-04916,Radiology Technician,Radiology,Heavy Workload,7,Often,2,Yes,6,Yes
HCP-04917,Critical Care Nurse,ICU,Heavy Workload,9,Occasionally,2,No,11,Yes
HCP-04918,Pediatric Nurse,Pediatrics,Heavy Workload,8,Occasionally,3,Yes,7,Yes
HCP-04919,Healthcare Administrator,Administration,Career Stagnation,5,Occasionally,4,Yes,10,Yes
HCP-04920,Critical Care Nurse,ICU,Heavy Workload,8,Often,2,Yes,8,Yes
HCP-04921,Laboratory Technician,Laboratory,Safety Concerns,9,Occasionally,4,Yes,8,No
HCP-04922,Nursing Assistant,Assisted Living,Poor Work Environment,8,Occasionally,2,Yes,8,Yes
HCP-04923,Medical Assistant,Outpatient Services,Heavy Workload,9,Often,1,No,14,No
HCP-04924,Radiology Technician,Radiology,Poor Work Environment,7,Often,3,No,8,No
HCP-04925,Registered Nurse,General Medicine,Heavy Workload,8,Never,1,No,12,Yes
HCP-04926,Critical Care Nurse,ICU,Heavy Workload,8,Often,2,Yes,8,Yes
HCP-04927,Physician (General),General Practice,Heavy Workload,9,Often,1,Yes,8,Yes
HCP-04928,Registered Nurse,General Medicine,Unclear Job Expectations,5,Never,4,No,7,No
HCP-04929,Nursing Assistant,Assisted Living,Poor Work Environment,6,Often,2,Yes,9,No
HCP-04930,Radiology Technician,Radiology,Career Stagnation,4,Often,1,No,6,Yes
HCP-04931,Physician (General),General Practice,Unclear Job Expectations,4,Never,4,Yes,2,Yes
HCP-04932,Critical Care Nurse,ICU,Heavy Workload,8,Often,2,No,9,No
HCP-04933,Laboratory Technician,Laboratory,Safety Concerns,8,Occasionally,1,No,3,Yes
HCP-04934,Physician (General),General Practice,Heavy Workload,8,Often,1,Yes,8,Yes
HCP-04935,Physician (Specialist),Specialty Care,Poor Work Environment,6,Often,1,Yes,8,Yes
HCP-04936,Pediatric Nurse,Pediatrics,Heavy Workload,9,Occasionally,3,Yes,6,No
HCP-04937,Radiology Technician,Radiology,Poor Work Environment,8,Often,2,No,10,No
HCP-04938,Medical Assistant,Outpatient Services,Heavy Workload,9,Often,2,No,13,No
HCP-04939,Healthcare Administrator,Administration,Job Insecurity,5,Never,3,Yes,7,No
HCP-04940,Healthcare Administrator,Administration,Poor Work Environment,8,Occasionally,1,Yes,10,Yes
HCP-04941,Critical Care Nurse,ICU,Safety Concerns,8,Never,1,No,4,Yes
HCP-04942,Physician (General),General Practice,Heavy Workload,8,Often,1,Yes,9,No
HCP-04943,Healthcare Administrator,Administration,Career Stagnation,4,Often,2,No,1,Yes
HCP-04944,Pediatric Nurse,Pediatrics,Emotional Demands,6,Often,3,No,5,Yes
HCP-04945,Healthcare Administrator,Administration,Career Stagnation,4,Occasionally,3,No,8,No
HCP-04946,Laboratory Technician,Laboratory,Safety Concerns,9,Often,3,Yes,9,Yes
HCP-04947,Medical Assistant,Outpatient Services,Poor Work Environment,6,Occasionally,1,Yes,7,Yes
HCP-04948,Nursing Assistant,Assisted Living,Heavy Workload,8,Occasionally,4,Yes,6,No
HCP-04949,Healthcare Administrator,Administration,Poor Work Environment,7,Occasionally,1,No,13,Yes
HCP-04950,Healthcare Administrator,Administration,Career Stagnation,4,Occasionally,4,Yes,5,Yes
HCP-04951,Pediatric Nurse,Pediatrics,Emotional Demands,7,Occasionally,1,Yes,8,Yes
HCP-04952,Registered Nurse,General Medicine,Poor Work Environment,6,Often,3,Yes,3,No
HCP-04953,Physician (General),General Practice,Heavy Workload,9,Often,1,Yes,11,Yes
HCP-04954,Nursing Assistant,Assisted Living,Heavy Workload,8,Often,1,No,9,Yes
HCP-04955,Physician (General),General Practice,Heavy Workload,8,Occasionally,2,No,8,No
HCP-04956,Nursing Assistant,Assisted Living,Heavy Workload,9,Often,1,Yes,10,No
HCP-04957,Pediatric Nurse,Pediatrics,Emotional Demands,8,Often,2,Yes,9,No
HCP-04958,Medical Assistant,Outpatient Services,Heavy Workload,9,Often,3,No,8,Yes
HCP-04959,Registered Nurse,General Medicine,Poor Work Environment,7,Occasionally,3,Yes,11,No
HCP-04960,Nursing Assistant,Assisted Living,Heavy Workload,8,Often,2,Yes,11,Yes
HCP-04961,Physician (Specialist),Specialty Care,Heavy Workload,8,Often,1,Yes,9,No
HCP-04962,Registered Nurse,General Medicine,Heavy Workload,9,Occasionally,2,Yes,9,Yes
HCP-04963,Critical Care Nurse,ICU,Heavy Workload,9,Often,1,Yes,9,Yes
HCP-04964,Nursing Assistant,Assisted Living,Emotional Demands,6,Often,3,Yes,2,Yes
HCP-04965,Physician (Specialist),Specialty Care,Poor Work Environment,7,Never,3,Yes,7,No
HCP-04966,Registered Nurse,General Medicine,Heavy Workload,9,Never,3,Yes,9,Yes
HCP-04967,Laboratory Technician,Laboratory,Career Stagnation,4,Occasionally,2,Yes,2,Yes
HCP-04968,Nursing Assistant,Assisted Living,Heavy Workload,8,Occasionally,1,No,9,Yes
HCP-04969,Laboratory Technician,Laboratory,Career Stagnation,4,Occasionally,3,Yes,0,No
HCP-04970,Physician (General),General Practice,Heavy Workload,9,Often,1,Yes,6,No
HCP-04971,Physician (General),General Practice,Heavy Workload,9,Occasionally,1,Yes,10,Yes
HCP-04972,Radiology Technician,Radiology,Heavy Workload,8,Often,1,No,15,Yes
HCP-04973,Physician (Specialist),Specialty Care,Heavy Workload,8,Often,2,Yes,6,Yes
HCP-04974,Nursing Assistant,Assisted Living,Heavy Workload,7,Often,1,No,9,Yes
HCP-04975,Critical Care Nurse,ICU,Heavy Workload,7,Often,3,Yes,9,No
HCP-04976,Physician (General),General Practice,Heavy Workload,8,Often,1,Yes,6,Yes
HCP-04977,Registered Nurse,General Medicine,Heavy Workload,8,Never,1,Yes,9,Yes
HCP-04978,Registered Nurse,General Medicine,Work-Life Imbalance,7,Occasionally,3,Yes,6,Yes
HCP-04979,Registered Nurse,General Medicine,Unclear Job Expectations,5,Never,4,Yes,7,Yes
HCP-04980,Registered Nurse,General Medicine,Poor Work Environment,8,Often,2,Yes,5,Yes
HCP-04981,Laboratory Technician,Laboratory,Safety Concerns,7,Often,2,Yes,4,Yes
HCP-04982,Registered Nurse,General Medicine,Poor Work Environment,7,Occasionally,2,Yes,7,Yes
HCP-04983,Nursing Assistant,Assisted Living,Heavy Workload,9,Often,2,No,11,No
